PLAYER_ID,PLAYER_NAME,TEAM_ID,GP,MIN,NET_RATING,OFF_RATING,DEF_RATING
203992,Bogdan Bogdanović,1610612737,79,30.4,1.9,116.3,114.4
202711,Bojan Bogdanovic,1610612752,57,25.9,-11.4,109.9,121.3
1629626,Bol Bol,1610612756,43,10.9,0.1,108.9,108.8
1630538,Bones Hyland,1610612746,37,14.6,-6.0,105.5,111.5
203078,Bradley Beal,1610612756,53,33.3,3.0,116.2,113.2
1641764,Brandin Podziemski,1610612744,74,26.6,5.9,117.5,111.6
1630527,Brandon Boston,1610612746,32,10.8,-15.7,102.4,118.0
1627742,Brandon Ingram,1610612740,64,32.9,4.0,116.6,112.6
1641706,Brandon Miller,1610612766,74,32.2,-10.2,108.9,119.1
1641729,Brice Sensabaugh,1610612762,32,18.3,-14.2,109.3,123.5
201572,Brook Lopez,1610612749,79,30.5,5.2,117.1,111.9
1628971,Bruce Brown,1610612761,67,27.8,-5.8,115.6,121.4
1628981,Bruno Fernando,1610612737,45,15.2,-6.4,107.5,113.9
1631121,Bryce McGowens,1610612766,59,14.9,-13.0,103.3,116.3
1627741,Buddy Hield,1610612755,84,25.7,1.1,116.9,115.7
203468,CJ McCollum,1610612740,66,32.7,3.7,115.9,112.2
1630595,Cade Cunningham,1610612765,62,33.5,-7.9,109.9,117.8
1631216,Caleb Houstan,1610612753,59,13.8,-1.8,109.4,111.2
1628997,Caleb Martin,1610612748,64,27.4,1.9,113.0,111.1
1629629,Cam Reddish,1610612747,48,20.5,-2.8,109.7,112.5
1630560,Cam Thomas,1610612751,66,31.4,-5.2,111.5,116.7
1641715,Cam Whitmore,1610612745,47,18.7,-1.0,110.6,111.6
1629661,Cameron Johnson,1610612751,58,27.6,-3.4,111.5,114.9
1626166,Cameron Payne,1610612755,78,16.7,-0.8,112.4,113.2
1627747,Caris LeVert,1610612739,68,28.8,2.8,113.9,111.2
1641717,Cason Wallace,1610612760,82,20.6,3.9,113.9,110.0
1626224,Cedi Osman,1610612759,72,17.6,-13.2,106.0,119.2
1629646,Charles Bassey,1610612759,19,10.8,-11.6,105.1,116.7
1631096,Chet Holmgren,1610612760,82,29.4,9.0,118.2,109.2
1629002,Chimezie Metu,1610612765,51,16.8,-6.6,105.5,112.0
1628449,Chris Boucher,1610612761,50,14.1,2.4,116.0,113.6
1630537,Chris Duarte,1610612758,59,12.2,-3.1,110.4,113.5
101108,Chris Paul,1610612744,58,26.4,2.8,113.7,111.0
1631128,Christian Braun,1610612743,82,20.2,0.7,110.0,109.3
1626174,Christian Wood,1610612747,50,17.4,0.0,109.9,109.9
203991,Clint Capela,1610612737,73,25.8,-0.1,115.5,115.6
1629632,Coby White,1610612741,79,36.5,-0.7,115.0,115.8
1628998,Cody Martin,1610612766,28,26.9,-10.5,106.5,117.0
1630175,Cole Anthony,1610612753,81,22.4,2.6,112.6,110.0
1629012,Collin Sexton,1610612762,78,26.6,-3.4,117.0,120.4
1630557,Corey Kispert,1610612764,80,25.8,-10.7,108.7,119.4
202709,Cory Joseph,1610612744,26,11.4,-3.0,114.2,117.2
1641854,Craig Porter Jr.,1610612739,51,12.7,-1.6,111.7,113.4
1626156,D'Angelo Russell,1610612747,76,32.7,2.6,116.5,113.9
1630625,Dalano Banton,1610612757,54,19.4,-10.2,104.5,114.7
1631207,Dalen Terry,1610612741,59,11.5,2.2,112.9,110.7
203081,Damian Lillard,1610612749,73,35.3,6.9,119.4,112.4
1629655,Daniel Gafford,1610612742,74,24.5,-2.2,113.9,116.0
1628464,Daniel Theis,1610612746,60,16.9,2.4,115.6,113.2
201568,Danilo Gallinari,1610612749,49,12.8,-8.4,109.1,117.5
203957,Dante Exum,1610612742,55,19.8,10.3,120.7,110.5
1627863,Danuel House Jr.,1610612755,34,15.0,2.3,109.9,107.7
203967,Dario Saric,1610612744,64,17.2,-1.6,113.7,115.3
1629636,Darius Garland,1610612739,57,33.3,2.1,113.5,111.4
1631223,David Roddy,1610612756,65,18.1,-9.3,104.3,113.6
1630558,Davion Mitchell,1610612758,72,15.3,-2.6,109.5,112.1
202722,Davis Bertans,1610612766,43,15.7,-7.2,107.0,114.2
1630549,Day'Ron Sharpe,1610612751,61,15.1,4.8,112.8,108.0
1628368,De'Aaron Fox,1610612758,74,35.9,4.3,116.6,112.3
1629631,De'Andre Hunter,1610612737,57,29.5,-1.3,116.7,117.9
1629001,De'Anthony Melton,1610612755,38,26.9,10.0,122.0,112.0
201599,DeAndre Jordan,1610612743,36,11.0,-10.7,105.2,115.9
201942,DeMar DeRozan,1610612741,79,37.8,-1.0,113.5,114.6
1629731,Dean Wade,1610612739,54,20.5,8.3,111.9,103.5
1629028,Deandre Ayton,1610612757,55,32.4,-8.7,106.6,115.3
1627749,Dejounte Murray,1610612737,78,35.7,-2.7,116.8,119.5
1626153,Delon Wright,1610612748,47,15.8,1.0,110.7,109.7
1630166,Deni Avdija,1610612764,75,30.1,-6.5,109.7,116.2
203471,Dennis Schröder,1610612751,80,31.1,-2.8,112.6,115.4
1628372,Dennis Smith Jr.,1610612751,56,18.9,-0.1,109.9,109.9
1641726,Dereck Lively II,1610612742,55,23.5,5.0,120.6,115.6
1627884,Derrick Jones Jr.,1610612742,76,23.5,1.7,114.0,112.3
201565,Derrick Rose,1610612763,24,16.6,-3.8,103.9,107.7
1628401,Derrick White,1610612738,73,32.6,12.5,122.4,109.9
1630217,Desmond Bane,1610612763,42,34.4,-7.2,108.2,115.4
1626164,Devin Booker,1610612756,68,36.0,5.8,119.3,113.5
1630170,Devin Vassell,1610612759,68,33.1,-6.0,108.5,114.6
1628984,Devonte' Graham,1610612759,23,13.6,3.3,108.9,105.6
1628415,Dillon Brooks,1610612745,72,30.9,0.0,113.6,113.6
1627734,Domantas Sabonis,1610612758,82,35.7,0.8,116.0,115.2
1631230,Dominick Barlow,1610612759,33,12.7,-4.5,113.3,117.8
1628378,Donovan Mitchell,1610612739,55,35.3,7.3,115.9,108.6
1628978,Donte DiVincenzo,1610612752,81,29.1,3.7,117.9,114.2
1627827,Dorian Finney-Smith,1610612751,68,28.4,-2.2,111.0,113.2
203926,Doug McDermott,1610612754,64,14.1,-9.3,111.6,120.9
203110,Draymond Green,1610612744,55,27.1,4.9,115.6,110.7
1629234,Drew Eubanks,1610612756,75,15.6,-4.1,108.3,112.3
1629130,Duncan Robinson,1610612748,68,28.0,0.5,111.5,111.0
1641871,Duop Reath,1610612757,68,17.9,-7.1,109.6,116.8
203939,Dwight Powell,1610612742,63,13.3,0.3,114.7,114.4
1630700,Dyson Daniels,1610612740,61,22.3,3.3,115.0,111.7
201569,Eric Gordon,1610612756,68,27.8,3.5,115.6,112.2
203095,Evan Fournier,1610612765,32,18.1,-12.1,97.8,109.9
1630596,Evan Mobley,1610612739,50,30.6,1.2,111.2,110.1
1630532,Franz Wagner,1610612753,72,32.5,4.3,112.5,108.2
1627832,Fred VanVleet,1610612745,73,36.8,3.0,114.6,111.6
1641713,GG Jackson,1610612763,48,25.7,-7.1,104.3,111.4
1629216,Gabe Vincent,1610612747,11,19.8,6.8,109.8,103.0
202066,Garrett Temple,1610612761,27,10.7,-13.1,100.3,113.4
1629726,Garrison Mathews,1610612737,66,15.0,-4.0,111.8,115.8
203914,Gary Harris,1610612753,54,24.0,3.3,113.6,110.3
1627780,Gary Payton II,1610612744,44,15.5,5.8,114.7,108.9
1629018,Gary Trent Jr.,1610612761,71,28.1,-4.6,113.7,118.2
1627777,Georges Niang,1610612739,82,22.3,0.6,114.4,113.9
203507,Giannis Antetokounmpo,1610612749,73,35.2,6.6,119.8,113.2
1629048,Goga Bitadze,1610612753,62,15.4,1.8,112.1,110.3
202330,Gordon Hayward,1610612760,51,24.4,-6.0,112.0,118.0
1641711,Gradey Dick,1610612761,60,21.1,-13.9,105.1,119.1
1629684,Grant Williams,1610612766,76,28.0,-5.7,110.8,116.6
1628960,Grayson Allen,1610612756,75,33.5,5.1,119.0,113.9
203084,Harrison Barnes,1610612758,82,29.0,-1.7,114.1,115.7
1629312,Haywood Highsmith,1610612748,66,20.7,1.1,110.1,109.0
1630529,Herbert Jones,1610612740,76,30.5,5.5,116.4,111.0
1630641,Ibou Badji,1610612757,22,10.3,-16.8,95.5,112.3
1630193,Immanuel Quickley,1610612761,68,29.2,-1.0,113.2,114.2
1630171,Isaac Okoro,1610612739,69,27.3,2.4,113.1,110.7
1628392,Isaiah Hartenstein,1610612752,75,25.3,10.0,120.3,110.3
1630543,Isaiah Jackson,1610612754,60,12.8,2.7,114.5,111.7
1630198,Isaiah Joe,1610612760,78,18.5,9.1,116.6,107.5
1630587,Isaiah Livers,1610612765,23,20.4,-19.3,106.1,125.4
1630191,Isaiah Stewart,1610612765,46,30.9,-4.2,110.3,114.5
202397,Ish Smith,1610612766,43,17.2,-17.5,101.7,119.2
1627826,Ivica Zubac,1610612746,68,26.4,4.7,117.1,112.4
1630550,JT Thor,1610612766,63,12.4,-3.2,107.5,110.7
1631095,Jabari Smith Jr.,1610612745,76,31.9,-1.9,111.9,113.8
1631133,Jabari Walker,1610612757,72,23.6,-9.5,107.1,116.5
1631367,Jacob Gilyard,1610612751,41,17.0,-12.0,105.8,117.7
1630702,Jaden Hardy,1610612742,73,13.6,-6.5,108.1,114.5
1631093,Jaden Ivey,1610612765,77,28.8,-7.7,109.9,117.7
1630183,Jaden McDaniels,1610612750,72,29.2,3.8,114.2,110.4
1630531,Jaden Springer,1610612738,49,10.3,-0.5,112.4,112.9
203109,Jae Crowder,1610612749,50,23.1,-2.6,112.3,114.9
1630256,Jae'Sean Tate,1610612745,65,15.9,5.1,110.1,105.0
1631170,Jaime Jaquez Jr.,1610612748,75,28.2,2.8,113.1,110.4
1631222,Jake LaRavia,1610612763,35,23.0,-6.7,105.2,111.9
1627751,Jakob Poeltl,1610612761,50,26.4,-0.6,113.6,114.2
1628973,Jalen Brunson,1610612752,77,35.4,8.6,121.2,112.6
1631105,Jalen Duren,1610612765,61,29.1,-7.6,109.3,117.0
1630224,Jalen Green,1610612745,82,31.7,0.0,113.8,113.8
1630552,Jalen Johnson,1610612737,56,33.7,-1.9,113.3,115.2
1629667,Jalen McDaniels,1610612761,50,10.8,-14.1,100.9,115.0
1630188,Jalen Smith,1610612754,61,17.2,1.0,119.5,118.6
1630591,Jalen Suggs,1610612753,75,27.0,1.0,111.8,110.8
1631114,Jalen Williams,1610612760,71,31.3,8.8,117.7,108.9
1630592,Jalen Wilson,1610612751,43,15.5,-1.6,111.4,113.0
1631288,Jamal Cain,1610612748,26,10.0,-3.4,105.4,108.8
1627750,Jamal Murray,1610612743,59,31.5,8.2,120.7,112.4
201935,James Harden,1610612746,72,34.3,5.6,120.9,115.2
1630164,James Wiseman,1610612765,63,17.3,-13.4,104.8,118.2
1641716,Jarace Walker,1610612754,33,10.3,2.7,117.3,114.6
1630215,Jared Butler,1610612764,40,14.1,-3.8,107.6,111.4
1631197,Jared Rhoden,1610612765,17,14.4,-9.4,105.7,115.0
1628991,Jaren Jackson Jr.,1610612763,66,32.2,-7.3,106.6,113.9
1629020,Jarred Vanderbilt,1610612747,29,20.0,4.2,113.6,109.4
1628386,Jarrett Allen,1610612739,77,31.7,4.8,115.5,110.7
1631241,Javon Freeman-Liberty,1610612761,22,18.3,-18.2,102.6,120.7
1629637,Jaxson Hayes,1610612747,70,12.5,-4.7,109.6,114.4
1627759,Jaylen Brown,1610612738,70,33.5,8.7,120.2,111.6
1629669,Jaylen Nowell,1610612758,13,16.4,-7.4,103.6,111.0
1631119,Jaylin Williams,1610612760,69,13.0,6.8,114.7,107.9
1628369,Jayson Tatum,1610612738,74,35.7,11.2,121.7,110.5
1630288,Jeff Dowtin Jr.,1610612755,12,11.8,6.8,111.0,104.1
201145,Jeff Green,1610612745,78,16.8,-2.9,109.7,112.7
203924,Jerami Grant,1610612757,54,33.9,-9.6,107.8,117.5
1631110,Jeremy Sochan,1610612759,74,29.6,-7.0,108.1,115.0
1630579,Jericho Sims,1610612752,45,13.0,-0.7,109.0,109.7
1628975,Jevon Carter,1610612741,72,13.9,1.4,110.0,108.6
202710,Jimmy Butler III,1610612748,60,34.0,5.5,116.0,110.5
1629111,Jock Landale,1610612745,56,13.6,9.6,114.9,105.3
203925,Joe Harris,1610612765,16,10.6,-14.5,104.9,119.4
204060,Joe Ingles,1610612753,68,17.2,5.8,116.1,110.3
203954,Joel Embiid,1610612755,39,33.6,10.3,119.8,109.5
1628381,John Collins,1610612762,68,28.0,-7.5,114.2,121.7
1629723,John Konchar,1610612763,55,21.3,-5.9,106.3,112.2
1631098,Johnny Davis,1610612764,50,12.3,-10.3,104.9,115.2
1630548,Johnny Juzang,1610612762,20,18.6,-1.8,114.3,116.1
202685,Jonas Valančiūnas,1610612740,82,23.5,3.9,117.3,113.4
1628371,Jonathan Isaac,1610612753,58,15.8,10.9,113.0,102.1
1630228,Jonathan Kuminga,1610612744,74,26.3,2.9,115.1,112.2
1629007,Jontay Porter,1610612765,26,13.8,-9.2,105.8,115.0
203903,Jordan Clarkson,1610612762,55,30.6,-5.7,113.9,119.7
1630692,Jordan Goodwin,1610612763,57,18.5,-4.1,105.6,109.7
1641722,Jordan Hawkins,1610612740,67,17.3,-0.9,113.4,114.3
1629162,Jordan McLaughlin,1610612750,56,11.2,11.0,111.1,100.1
1629670,Jordan Nwora,1610612761,52,13.7,-13.7,103.1,116.8
1629673,Jordan Poole,1610612764,78,30.1,-11.1,108.4,119.5
1630631,Jose Alvarado,1610612740,56,18.4,12.0,117.3,105.2
1630581,Josh Giddey,1610612760,80,25.1,8.2,119.6,111.5
1630182,Josh Green,1610612742,57,26.4,-2.1,116.7,118.8
1628404,Josh Hart,1610612752,81,33.4,6.6,117.2,110.6
1629006,Josh Okogie,1610612756,60,16.0,1.3,112.8,111.5
1626196,Josh Richardson,1610612748,43,25.6,-5.0,108.7,113.7
201950,Jrue Holiday,1610612738,69,32.8,9.7,120.6,110.9
1630577,Julian Champagnie,1610612759,74,19.8,-4.5,109.1,113.5
1631124,Julian Strawther,1610612743,50,10.9,-9.8,105.6,115.4
203944,Julius Randle,1610612752,46,35.4,6.0,119.7,113.8
1630551,Justin Champagnie,1610612764,15,15.7,-11.1,106.4,117.5
203200,Justin Holiday,1610612743,58,14.9,3.7,112.8,109.1
1631303,Justin Minaya,1610612757,34,11.2,-8.6,99.9,108.4
203994,Jusuf Nurkić,1610612756,76,27.3,9.2,120.5,111.3
1630231,KJ Martin,1610612755,60,12.4,0.2,110.7,110.5
1626157,Karl-Anthony Towns,1610612750,62,32.7,7.2,116.3,109.1
202695,Kawhi Leonard,1610612746,68,34.3,8.2,119.3,111.1
1631099,Keegan Murray,1610612758,77,33.6,2.7,116.2,113.4
1628966,Keita Bates-Diop,1610612751,53,12.5,-3.8,109.3,113.1
1629640,Keldon Johnson,1610612759,69,29.5,-7.7,108.5,116.1
203482,Kelly Olynyk,1610612761,78,22.5,-7.3,111.7,119.1
1626162,Kelly Oubre Jr.,1610612755,68,30.2,0.1,114.1,114.0
1629026,Kenrich Williams,1610612760,69,14.9,8.4,115.2,106.7
203484,Kentavious Caldwell-Pope,1610612743,76,31.6,11.3,122.4,111.0
1631165,Keon Ellis,1610612758,57,17.2,5.5,114.4,109.0
201142,Kevin Durant,1610612756,75,37.2,4.8,118.1,113.3
1628989,Kevin Huerter,1610612758,64,24.4,2.5,117.5,115.0
1628995,Kevin Knox II,1610612757,31,18.1,-7.8,109.4,117.2
201567,Kevin Love,1610612748,55,16.8,6.5,114.7,108.2
1626172,Kevon Looney,1610612744,74,16.1,1.4,115.4,114.0
1641718,Keyonte George,1610612762,75,27.0,-9.3,109.6,118.9
203114,Khris Middleton,1610612749,55,27.0,3.4,118.0,114.6
1630165,Killian Hayes,1610612765,42,24.0,-11.1,106.5,117.6
202691,Klay Thompson,1610612744,77,29.7,-0.3,115.8,116.1
1641723,Kobe Bufkin,1610612737,17,11.5,-7.9,97.1,105.0
1627739,Kris Dunn,1610612762,66,18.9,0.4,117.6,117.2
1631200,Kris Murray,1610612757,62,21.7,-6.0,106.1,112.1
204001,Kristaps Porziņģis,1610612738,57,29.6,11.2,120.8,109.6
203937,Kyle Anderson,1610612750,79,22.6,5.1,110.1,105.1
1628398,Kyle Kuzma,1610612764,70,32.6,-11.0,109.7,120.8
200768,Kyle Lowry,1610612755,60,28.2,-0.3,111.4,111.6
202681,Kyrie Irving,1610612742,58,35.0,6.9,119.6,112.6
1630163,LaMelo Ball,1610612766,22,32.3,-8.4,111.8,120.2
1630205,Lamar Stevens,1610612763,38,14.7,1.3,105.3,104.0
1629013,Landry Shamet,1610612764,46,15.8,-9.9,109.3,119.2
1626204,Larry Nance Jr.,1610612740,61,19.9,3.3,111.7,108.4
1628374,Lauri Markkanen,1610612762,55,33.1,0.6,117.6,116.9
2544,LeBron James,1610612747,71,35.3,3.8,117.4,113.6
1641778,Leaky Black,1610612766,26,10.9,-4.0,105.1,109.2
1631311,Lester Quinones,1610612744,37,10.7,0.6,109.6,109.0
1629022,Lonnie Walker IV,1610612751,58,17.4,-0.6,111.3,111.8
1629652,Luguentz Dort,1610612760,79,28.4,7.8,119.9,112.1
1629029,Luka Dončić,1610612742,70,37.5,5.8,119.6,113.8
1628379,Luke Kennard,1610612763,39,25.6,-8.8,106.4,115.2
1628436,Luke Kornet,1610612738,63,15.6,12.1,121.8,109.7
1630201,Malachi Flynn,1610612765,69,12.7,-9.8,104.8,114.6
1631103,Malaki Branham,1610612759,75,21.3,-11.1,105.9,117.0
1627763,Malcolm Brogdon,1610612757,39,28.7,-3.7,110.7,114.5
1627736,Malik Beasley,1610612749,79,29.6,5.8,118.3,112.6
1628370,Malik Monk,1610612758,72,26.0,0.1,115.2,115.1
1630699,MarJon Beauchamp,1610612749,48,12.7,-1.0,113.5,114.5
202694,Marcus Morris Sr.,1610612739,49,16.7,-3.9,110.7,114.6
1631204,Marcus Sasser,1610612765,71,19.0,-8.7,107.0,115.7
203935,Marcus Smart,1610612763,20,30.2,-0.8,108.5,109.2
1631109,Mark Williams,1610612766,19,26.8,-1.2,115.2,116.4
1628365,Markelle Fultz,1610612753,43,21.2,0.6,109.6,109.0
1629716,Marques Bolden,1610612766,11,11.0,-8.5,105.1,113.5
1628963,Marvin Bagley III,1610612764,50,21.1,-6.0,109.5,115.5
203486,Mason Plumlee,1610612746,46,14.7,0.3,115.8,115.5
1629680,Matisse Thybulle,1610612757,65,22.9,-7.4,107.7,115.1
1630346,Matt Ryan,1610612740,28,13.9,1.4,107.9,106.5
1631108,Max Christie,1610612747,67,14.1,-1.1,109.2,110.3
1629622,Max Strus,1610612739,70,32.0,5.6,115.3,109.7
1628467,Maxi Kleber,1610612742,43,20.3,6.6,116.5,109.9
1630695,Micah Potter,1610612762,16,11.6,-8.4,105.9,114.4
1629008,Michael Porter Jr.,1610612743,81,31.7,8.1,120.2,112.1
1628969,Mikal Bridges,1610612751,82,34.8,-3.3,111.0,114.3
201144,Mike Conley,1610612750,76,28.9,5.7,113.7,108.0
203488,Mike Muscala,1610612760,53,11.3,-7.6,106.4,114.0
1628970,Miles Bridges,1610612766,69,37.4,-12.1,108.0,120.1
1630540,Miles McBride,1610612752,68,19.5,0.0,110.6,110.6
1629011,Mitchell Robinson,1610612752,31,24.8,1.1,117.3,116.2
1628964,Mo Bamba,1610612755,57,13.0,-3.0,107.5,110.5
1628420,Monte Morris,1610612750,33,14.4,9.4,113.5,104.1
1629021,Moritz Wagner,1610612753,80,17.7,3.1,113.9,110.8
1630541,Moses Moody,1610612744,66,17.5,3.1,113.3,110.2
1631338,Mouhamadou Gueye,1610612761,11,10.9,-30.9,80.0,110.9
1626167,Myles Turner,1610612754,77,27.0,5.1,120.6,115.5
1630230,Naji Marshall,1610612740,66,19.0,8.7,115.4,106.8
1629642,Nassir Little,1610612756,45,10.2,-9.5,103.2,112.7
1641877,Nathan Mensah,1610612766,25,12.3,-19.6,94.9,114.5
1629675,Naz Reid,1610612750,81,24.2,5.7,111.1,105.5
1629674,Neemias Queta,1610612738,28,11.9,20.4,128.7,108.3
1629651,Nic Claxton,1610612751,71,29.8,-5.6,108.4,114.1
1630208,Nick Richards,1610612766,67,26.2,-11.9,106.3,118.2
1641733,Nick Smith Jr.,1610612766,51,14.3,-12.4,102.4,114.9
1629638,Nickeil Alexander-Walker,1610612750,82,23.4,7.6,113.1,105.5
201587,Nicolas Batum,1610612755,60,25.5,5.6,117.6,111.9
203999,Nikola Jokić,1610612743,79,34.6,11.8,122.4,110.6
1631107,Nikola Jović,1610612748,46,19.5,7.8,115.8,107.9
202696,Nikola Vučević,1610612741,76,34.3,-3.1,112.5,115.7
1641730,Noah Clowney,1610612751,23,16.1,-6.9,104.8,111.7
1626181,Norman Powell,1610612746,76,26.2,5.1,118.0,113.0
1628384,OG Anunoby,1610612752,50,34.0,10.9,118.2,107.2
1630167,Obi Toppin,1610612754,82,21.1,3.6,120.2,116.6
1630534,Ochai Agbaji,1610612761,78,21.0,-7.1,110.1,117.2
1630209,Omer Yurtseven,1610612762,48,11.4,-12.8,104.4,117.2
1641931,Onuralp Bitim,1610612741,23,11.7,-8.5,106.6,115.1
1630168,Onyeka Okongwu,1610612737,55,25.5,-0.9,118.1,119.0
1629052,Oshae Brissett,1610612738,55,11.5,10.8,117.2,106.4
203490,Otto Porter Jr.,1610612761,15,11.6,4.7,112.2,107.5
1631172,Ousmane Dieng,1610612760,33,11.1,1.1,110.1,109.0
200782,P.J. Tucker,1610612746,31,15.7,-1.3,112.4,113.7
1629023,P.J. Washington,1610612742,73,30.4,-2.8,112.8,115.6
1631094,Paolo Banchero,1610612753,80,35.0,0.0,111.9,111.9
1627783,Pascal Siakam,1610612754,80,33.2,2.2,117.6,115.3
1626192,Pat Connaughton,1610612749,76,22.1,-0.8,115.1,115.9
1631116,Patrick Baldwin Jr.,1610612764,38,13.0,-2.5,108.4,111.0
201976,Patrick Beverley,1610612749,73,20.0,-1.6,110.7,112.2
1630172,Patrick Williams,1610612741,43,27.3,-1.2,114.3,115.5
201988,Patty Mills,1610612748,32,13.0,0.3,109.8,109.5
202331,Paul George,1610612746,74,33.8,9.1,121.2,112.1
1630194,Paul Reed,1610612755,82,19.4,4.2,116.3,112.0
1630202,Payton Pritchard,1610612738,82,22.3,13.6,122.8,109.2
1631212,Peyton Watson,1610612743,80,18.6,-0.7,109.0,109.7
1630173,Precious Achiuwa,1610612752,74,21.9,-1.0,111.2,112.3
1629656,Quentin Grimes,1610612765,51,20.1,-0.9,108.1,109.1
1629628,RJ Barrett,1610612761,58,31.7,-3.3,113.6,116.9
1641712,Rayan Rupert,1610612757,39,16.2,-9.8,104.3,114.0
202704,Reggie Jackson,1610612743,82,22.2,1.4,112.0,110.6
1626158,Richaun Holmes,1610612764,40,13.9,-7.7,108.1,115.8
203496,Robert Covington,1610612755,29,16.8,12.1,115.6,103.6
1626220,Royce O'Neale,1610612756,79,24.7,3.2,113.6,110.4
203497,Rudy Gobert,1610612750,76,34.1,8.0,114.6,106.6
1629060,Rui Hachimura,1610612747,68,26.8,2.5,116.1,113.5
201566,Russell Westbrook,1610612746,68,22.5,3.7,116.5,112.8
1630180,Saddiq Bey,1610612737,63,32.7,-0.5,118.6,119.1
1630573,Sam Hauser,1610612738,79,22.0,14.2,121.3,107.1
1630241,Sam Merrill,1610612739,61,17.5,-0.3,110.8,111.1
1630583,Santi Aldama,1610612763,61,26.5,-8.3,106.2,114.6
1628426,Sasha Vezenkov,1610612758,42,12.2,1.3,113.9,112.6
1630703,Scoot Henderson,1610612757,62,28.5,-13.0,106.5,119.6
1630567,Scottie Barnes,1610612761,60,34.9,-3.2,112.6,115.8
1630590,Scotty Pippen Jr.,1610612763,21,25.1,-7.5,104.6,112.2
203552,Seth Curry,1610612766,44,14.0,3.1,110.6,107.5
1631101,Shaedon Sharpe,1610612757,32,33.1,-10.3,105.8,116.0
1628983,Shai Gilgeous-Alexander,1610612760,75,34.0,11.3,121.0,109.7
1629003,Shake Milton,1610612752,48,12.1,-4.8,104.6,109.4
1631321,Sidy Cissoko,1610612759,12,11.7,8.7,105.8,97.1
1631323,Simone Fontecchio,1610612765,66,24.9,-1.5,113.0,114.5
1630219,Skylar Mays,1610612747,38,11.4,-10.5,103.7,114.2
203915,Spencer Dinwiddie,1610612747,76,28.3,1.6,116.8,115.2
1630649,Stanley Umude,1610612765,24,12.8,-9.7,104.1,113.8
201939,Stephen Curry,1610612744,74,32.7,2.7,117.3,114.7
1629004,Svi Mykhailiuk,1610612738,41,10.1,18.5,121.9,103.4
204456,T.J. McConnell,1610612754,71,18.2,3.7,118.8,115.2
203933,T.J. Warren,1610612750,11,11.3,17.2,114.6,97.4
201959,Taj Gibson,1610612765,20,10.2,-5.3,101.9,107.1
1629659,Talen Horton-Tucker,1610612762,51,19.8,-5.4,112.5,117.9
1631106,Tari Eason,1610612745,22,21.8,9.4,112.6,103.1
1627752,Taurean Prince,1610612747,78,27.0,-2.6,113.9,116.5
1641707,Taylor Hendricks,1610612762,40,21.4,-8.1,110.2,118.2
1629611,Terance Mann,1610612746,75,25.0,1.9,116.7,114.8
1626179,Terry Rozier,1610612748,61,33.4,-7.0,110.2,117.2
201152,Thaddeus Young,1610612756,33,13.3,-3.9,114.7,118.7
